# sample_index adc_code aperture_ns
6508 2067 6508000000
6509 2065 6509000000
6510 2063 6510000000
6511 2063 6511000000
6512 2062 6512000000
6513 2062 6513000000
6514 2062 6514000000
6515 2062 6515000000
6516 2063 6516000000
6517 2063 6517000000
6518 2063 6518000000
6519 2063 6519000000
6520 2064 6520000000
6521 2065 6521000000
6522 2065 6522000000
6523 2063 6523000000
6524 2062 6524000000
6525 2062 6525000000
6526 2061 6526000000
6527 2061 6527000000
6528 2060 6528000000
6529 2057 6529000000
6530 2057 6530000000
6531 2056 6531000000
6532 2057 6532000000
6533 2058 6533000000
6534 2057 6534000000
6535 2057 6535000000
6536 2057 6536000000
6537 2058 6537000000
6538 2059 6538000000
6539 2059 6539000000
6540 2059 6540000000
6541 2059 6541000000
6542 2062 6542000000
6543 2062 6543000000
6544 2062 6544000000
6545 2063 6545000000
6546 2063 6546000000
6547 2063 6547000000
6548 2061 6548000000
6549 2060 6549000000
6550 2060 6550000000
6551 2057 6551000000
6552 2055 6552000000
6553 2054 6553000000
6554 2052 6554000000
6555 2051 6555000000
6556 2050 6556000000
6557 2049 6557000000
6558 2049 6558000000
6559 2047 6559000000
6560 2045 6560000000
6561 2044 6561000000
6562 2042 6562000000
6563 2041 6563000000
6564 2041 6564000000
6565 2042 6565000000
6566 2042 6566000000
6567 2042 6567000000
6568 2042 6568000000
6569 2042 6569000000
6570 2039 6570000000
6571 2038 6571000000
6572 2038 6572000000
6573 2037 6573000000
6574 2037 6574000000
6575 2037 6575000000
6576 2037 6576000000
6577 2038 6577000000
6578 2038 6578000000
6579 2038 6579000000
6580 2038 6580000000
6581 2040 6581000000
6582 2039 6582000000
6583 2038 6583000000
6584 2038 6584000000
6585 2040 6585000000
6586 2040 6586000000
6587 2039 6587000000
6588 2038 6588000000
6589 2036 6589000000
6590 2036 6590000000
6591 2037 6591000000
6592 2036 6592000000
6593 2033 6593000000
6594 2033 6594000000
6595 2032 6595000000
6596 2031 6596000000
6597 2030 6597000000
6598 2030 6598000000
6599 2031 6599000000
6600 2032 6600000000
6601 2031 6601000000
6602 2031 6602000000
6603 2030 6603000000
6604 2031 6604000000
6605 2032 6605000000
6606 2033 6606000000
6607 2033 6607000000
6608 2033 6608000000
6609 2034 6609000000
6610 2033 6610000000
6611 2033 6611000000
6612 2033 6612000000
6613 2032 6613000000
6614 2032 6614000000
6615 2033 6615000000
6616 2033 6616000000
6617 2033 6617000000
6618 2033 6618000000
6619 2033 6619000000
6620 2033 6620000000
6621 2032 6621000000
6622 2032 6622000000
6623 2031 6623000000
6624 2031 6624000000
6625 2031 6625000000
6626 2031 6626000000
6627 2031 6627000000
6628 2032 6628000000
6629 2030 6629000000
6630 2029 6630000000
6631 2029 6631000000
6632 2028 6632000000
6633 2026 6633000000
6634 2025 6634000000
6635 2023 6635000000
6636 2021 6636000000
6637 2015 6637000000
6638 2012 6638000000
6639 2011 6639000000
6640 2011 6640000000
6641 2011 6641000000
6642 2011 6642000000
6643 2009 6643000000
6644 2007 6644000000
6645 2004 6645000000
6646 1998 6646000000
6647 1997 6647000000
6648 1996 6648000000
6649 1996 6649000000
6650 1996 6650000000
6651 1999 6651000000
6652 2002 6652000000
6653 2005 6653000000
6654 2013 6654000000
6655 2019 6655000000
6656 2030 6656000000
6657 2036 6657000000
6658 2046 6658000000
6659 2061 6659000000
6660 2069 6660000000
6661 2075 6661000000
6662 2098 6662000000
6663 2115 6663000000
6664 2124 6664000000
6665 2153 6665000000
6666 2169 6666000000
6667 2192 6667000000
6668 2218 6668000000
6669 2233 6669000000
6670 2250 6670000000
6671 2275 6671000000
6672 2282 6672000000
6673 2304 6673000000
6674 2312 6674000000
6675 2320 6675000000
6676 2333 6676000000
6677 2339 6677000000
6678 2342 6678000000
6679 2335 6679000000
6680 2332 6680000000
6681 2320 6681000000
6682 2299 6682000000
6683 2284 6683000000
6684 2244 6684000000
6685 2217 6685000000
6686 2208 6686000000
6687 2164 6687000000
6688 2137 6688000000
6689 2120 6689000000
6690 2087 6690000000
6691 2068 6691000000
6692 2056 6692000000
6693 2040 6693000000
6694 2022 6694000000
6695 2012 6695000000
6696 2000 6696000000
6697 1996 6697000000
6698 1988 6698000000
6699 1984 6699000000
6700 1983 6700000000
6701 1984 6701000000
6702 1986 6702000000
6703 1989 6703000000
6704 1993 6704000000
6705 1995 6705000000
6706 1998 6706000000
6707 2001 6707000000
6708 2002 6708000000
6709 2004 6709000000
6710 2005 6710000000
6711 2006 6711000000
6712 2006 6712000000
6713 2006 6713000000
6714 2008 6714000000
6715 2011 6715000000
6716 2013 6716000000
6717 2015 6717000000
6718 2017 6718000000
6719 2018 6719000000
6720 2019 6720000000
6721 2020 6721000000
6722 2020 6722000000
6723 2020 6723000000
6724 2020 6724000000
6725 2020 6725000000
6726 2019 6726000000
6727 2019 6727000000
6728 2019 6728000000
6729 2018 6729000000
6730 2018 6730000000
6731 2019 6731000000
6732 2019 6732000000
6733 2019 6733000000
6734 2019 6734000000
6735 2020 6735000000
6736 2020 6736000000
6737 2019 6737000000
6738 2018 6738000000
6739 2018 6739000000
6740 2017 6740000000
6741 2017 6741000000
6742 2016 6742000000
6743 2015 6743000000
6744 2015 6744000000
6745 2015 6745000000
6746 2014 6746000000
6747 2013 6747000000
6748 2013 6748000000
6749 2014 6749000000
6750 2014 6750000000
6751 2016 6751000000
6752 2017 6752000000
6753 2017 6753000000
6754 2017 6754000000
6755 2017 6755000000
6756 2017 6756000000
6757 2017 6757000000
6758 2017 6758000000
6759 2017 6759000000
6760 2016 6760000000
6761 2016 6761000000
6762 2016 6762000000
6763 2017 6763000000
6764 2017 6764000000
6765 2018 6765000000
6766 2018 6766000000
6767 2018 6767000000
6768 2019 6768000000
6769 2020 6769000000
6770 2020 6770000000
6771 2019 6771000000
6772 2018 6772000000
6773 2018 6773000000
6774 2018 6774000000
6775 2018 6775000000
6776 2021 6776000000
6777 2021 6777000000
6778 2022 6778000000
6779 2020 6779000000
6780 2019 6780000000
6781 2019 6781000000
6782 2019 6782000000
6783 2019 6783000000
6784 2019 6784000000
6785 2020 6785000000
6786 2020 6786000000
6787 2019 6787000000
6788 2019 6788000000
6789 2019 6789000000
6790 2019 6790000000
6791 2019 6791000000
6792 2019 6792000000
6793 2019 6793000000
6794 2018 6794000000
6795 2018 6795000000
6796 2019 6796000000
6797 2019 6797000000
6798 2021 6798000000
6799 2021 6799000000
6800 2021 6800000000
6801 2021 6801000000
6802 2021 6802000000
6803 2021 6803000000
6804 2021 6804000000
6805 2021 6805000000
6806 2022 6806000000
6807 2022 6807000000
6808 2022 6808000000
6809 2022 6809000000
6810 2022 6810000000
6811 2022 6811000000
6812 2023 6812000000
6813 2023 6813000000
6814 2022 6814000000
6815 2025 6815000000
6816 2026 6816000000
6817 2026 6817000000
6818 2025 6818000000
6819 2023 6819000000
6820 2023 6820000000
6821 2023 6821000000
6822 2023 6822000000
6823 2024 6823000000
6824 2023 6824000000
6825 2023 6825000000
6826 2023 6826000000
6827 2023 6827000000
6828 2023 6828000000
6829 2023 6829000000
6830 2023 6830000000
6831 2023 6831000000
6832 2025 6832000000
6833 2025 6833000000
6834 2024 6834000000
6835 2024 6835000000
6836 2024 6836000000
6837 2025 6837000000
6838 2026 6838000000
6839 2027 6839000000
6840 2026 6840000000
6841 2026 6841000000
6842 2026 6842000000
6843 2026 6843000000
6844 2026 6844000000
6845 2026 6845000000
6846 2023 6846000000
6847 2023 6847000000
6848 2023 6848000000
6849 2023 6849000000
6850 2023 6850000000
6851 2023 6851000000
6852 2022 6852000000
6853 2021 6853000000
6854 2023 6854000000
6855 2023 6855000000
6856 2024 6856000000
6857 2024 6857000000
6858 2024 6858000000
6859 2024 6859000000
6860 2024 6860000000
6861 2024 6861000000
6862 2025 6862000000
6863 2025 6863000000
6864 2026 6864000000
6865 2027 6865000000
6866 2027 6866000000
6867 2027 6867000000
6868 2027 6868000000
6869 2027 6869000000
6870 2027 6870000000
6871 2028 6871000000
6872 2028 6872000000
6873 2029 6873000000
6874 2029 6874000000
6875 2029 6875000000
6876 2029 6876000000
6877 2029 6877000000
6878 2029 6878000000
6879 2030 6879000000
6880 2030 6880000000
6881 2031 6881000000
6882 2031 6882000000
6883 2031 6883000000
6884 2032 6884000000
6885 2033 6885000000
6886 2033 6886000000
6887 2033 6887000000
6888 2033 6888000000
6889 2032 6889000000
6890 2032 6890000000
6891 2031 6891000000
6892 2031 6892000000
6893 2031 6893000000
6894 2031 6894000000
6895 2033 6895000000
6896 2032 6896000000
6897 2032 6897000000
6898 2032 6898000000
6899 2032 6899000000
6900 2030 6900000000
6901 2032 6901000000
6902 2033 6902000000
6903 2033 6903000000
6904 2033 6904000000
6905 2033 6905000000
6906 2033 6906000000
6907 2033 6907000000
6908 2033 6908000000
6909 2033 6909000000
6910 2033 6910000000
6911 2036 6911000000
6912 2033 6912000000
6913 2032 6913000000
6914 2032 6914000000
6915 2034 6915000000
6916 2034 6916000000
6917 2034 6917000000
6918 2034 6918000000
6919 2034 6919000000
6920 2032 6920000000
6921 2032 6921000000
6922 2032 6922000000
6923 2030 6923000000
6924 2029 6924000000
6925 2029 6925000000
6926 2029 6926000000
6927 2028 6927000000
6928 2028 6928000000
6929 2026 6929000000
6930 2025 6930000000
6931 2024 6931000000
6932 2025 6932000000
6933 2025 6933000000
6934 2024 6934000000
6935 2024 6935000000
6936 2024 6936000000
6937 2023 6937000000
6938 2023 6938000000
6939 2022 6939000000
6940 2022 6940000000
6941 2022 6941000000
6942 2023 6942000000
6943 2023 6943000000
6944 2023 6944000000
6945 2023 6945000000
6946 2022 6946000000
6947 2021 6947000000
6948 2019 6948000000
6949 2019 6949000000
6950 2018 6950000000
6951 2019 6951000000
6952 2020 6952000000
6953 2019 6953000000
6954 2017 6954000000
6955 2015 6955000000
6956 2014 6956000000
6957 2014 6957000000
6958 2014 6958000000
6959 2014 6959000000
6960 2016 6960000000
6961 2017 6961000000
6962 2015 6962000000
6963 2015 6963000000
6964 2014 6964000000
6965 2016 6965000000
6966 2016 6966000000
6967 2016 6967000000
6968 2018 6968000000
6969 2018 6969000000
6970 2018 6970000000
6971 2017 6971000000
6972 2016 6972000000
6973 2017 6973000000
6974 2017 6974000000
6975 2017 6975000000
6976 2018 6976000000
6977 2018 6977000000
6978 2018 6978000000
6979 2018 6979000000
6980 2018 6980000000
6981 2020 6981000000
6982 2020 6982000000
6983 2020 6983000000
6984 2020 6984000000
6985 2021 6985000000
6986 2021 6986000000
6987 2023 6987000000
6988 2023 6988000000
6989 2024 6989000000
6990 2024 6990000000
6991 2025 6991000000
6992 2026 6992000000
6993 2026 6993000000
6994 2026 6994000000
6995 2027 6995000000
6996 2028 6996000000
6997 2029 6997000000
6998 2031 6998000000
6999 2032 6999000000
7000 2033 7000000000
7001 2033 7001000000
7002 2034 7002000000
7003 2033 7003000000
7004 2033 7004000000
7005 2033 7005000000
7006 2036 7006000000
7007 2037 7007000000
7008 2039 7008000000
7009 2039 7009000000
7010 2039 7010000000
7011 2041 7011000000
7012 2043 7012000000
7013 2044 7013000000
7014 2044 7014000000
7015 2045 7015000000
7016 2046 7016000000
7017 2046 7017000000
7018 2047 7018000000
7019 2047 7019000000
7020 2048 7020000000
7021 2051 7021000000
7022 2051 7022000000
7023 2052 7023000000
7024 2052 7024000000
7025 2052 7025000000
7026 2054 7026000000
7027 2054 7027000000
7028 2055 7028000000
7029 2056 7029000000
7030 2057 7030000000
7031 2057 7031000000
7032 2059 7032000000
7033 2059 7033000000
7034 2059 7034000000
7035 2059 7035000000
7036 2059 7036000000
7037 2059 7037000000
7038 2059 7038000000
7039 2060 7039000000
7040 2062 7040000000
7041 2064 7041000000
7042 2065 7042000000
7043 2063 7043000000
7044 2063 7044000000
7045 2063 7045000000
7046 2064 7046000000
7047 2065 7047000000
7048 2066 7048000000
7049 2066 7049000000
7050 2066 7050000000
7051 2066 7051000000
7052 2066 7052000000
7053 2066 7053000000
7054 2065 7054000000
7055 2065 7055000000
7056 2065 7056000000
7057 2065 7057000000
7058 2065 7058000000
7059 2065 7059000000
7060 2065 7060000000
7061 2065 7061000000
7062 2063 7062000000
7063 2062 7063000000
7064 2061 7064000000
7065 2063 7065000000
7066 2064 7066000000
7067 2064 7067000000
7068 2064 7068000000
7069 2064 7069000000
7070 2064 7070000000
7071 2061 7071000000
7072 2061 7072000000
7073 2061 7073000000
7074 2060 7074000000
7075 2061 7075000000
7076 2061 7076000000
7077 2061 7077000000
7078 2061 7078000000
7079 2061 7079000000
7080 2061 7080000000
7081 2061 7081000000
7082 2060 7082000000
7083 2060 7083000000
7084 2060 7084000000
7085 2061 7085000000
7086 2062 7086000000
7087 2062 7087000000
7088 2062 7088000000
7089 2061 7089000000
7090 2061 7090000000
7091 2061 7091000000
7092 2061 7092000000
7093 2061 7093000000
7094 2060 7094000000
7095 2060 7095000000
7096 2060 7096000000
7097 2060 7097000000
7098 2059 7098000000
7099 2060 7099000000
7100 2059 7100000000
7101 2059 7101000000
7102 2059 7102000000
7103 2058 7103000000
7104 2058 7104000000
7105 2059 7105000000
7106 2059 7106000000
7107 2059 7107000000
7108 2059 7108000000
7109 2058 7109000000
7110 2058 7110000000
7111 2058 7111000000
7112 2058 7112000000
7113 2058 7113000000
7114 2058 7114000000
7115 2058 7115000000
7116 2058 7116000000
7117 2057 7117000000
7118 2059 7118000000
7119 2059 7119000000
7120 2059 7120000000
7121 2058 7121000000
7122 2057 7122000000
7123 2057 7123000000
7124 2057 7124000000
7125 2058 7125000000
7126 2058 7126000000
7127 2057 7127000000
7128 2057 7128000000
7129 2057 7129000000
7130 2057 7130000000
7131 2057 7131000000
7132 2058 7132000000
7133 2058 7133000000
7134 2058 7134000000
7135 2058 7135000000
7136 2058 7136000000
7137 2056 7137000000
7138 2056 7138000000
7139 2056 7139000000
7140 2056 7140000000
7141 2056 7141000000
7142 2058 7142000000
7143 2058 7143000000
7144 2058 7144000000
7145 2057 7145000000
7146 2054 7146000000
7147 2054 7147000000
7148 2053 7148000000
7149 2053 7149000000
7150 2053 7150000000
7151 2053 7151000000
7152 2053 7152000000
7153 2051 7153000000
7154 2052 7154000000
7155 2052 7155000000
7156 2052 7156000000
7157 2051 7157000000
7158 2051 7158000000
7159 2050 7159000000
7160 2050 7160000000
7161 2050 7161000000
7162 2051 7162000000
7163 2051 7163000000
7164 2051 7164000000
7165 2051 7165000000
7166 2051 7166000000
7167 2050 7167000000
7168 2051 7168000000
7169 2051 7169000000
7170 2051 7170000000
7171 2052 7171000000
7172 2052 7172000000
7173 2052 7173000000
7174 2052 7174000000
7175 2053 7175000000
7176 2052 7176000000
7177 2052 7177000000
7178 2053 7178000000
7179 2052 7179000000
7180 2052 7180000000
7181 2052 7181000000
7182 2053 7182000000
7183 2054 7183000000
7184 2054 7184000000
7185 2054 7185000000
7186 2054 7186000000
7187 2053 7187000000
7188 2053 7188000000
7189 2053 7189000000
7190 2053 7190000000
7191 2053 7191000000
7192 2053 7192000000
7193 2052 7193000000
7194 2052 7194000000
7195 2053 7195000000
7196 2053 7196000000
7197 2053 7197000000
7198 2053 7198000000
7199 2052 7199000000
7200 2052 7200000000
7201 2052 7201000000
7202 2052 7202000000
7203 2051 7203000000
7204 2051 7204000000
7205 2051 7205000000
7206 2052 7206000000
7207 2052 7207000000
7208 2053 7208000000
7209 2051 7209000000
7210 2050 7210000000
7211 2049 7211000000
7212 2050 7212000000
7213 2050 7213000000
7214 2051 7214000000
7215 2052 7215000000
7216 2052 7216000000
7217 2052 7217000000
7218 2052 7218000000
7219 2052 7219000000
7220 2051 7220000000
7221 2050 7221000000
7222 2050 7222000000
7223 2049 7223000000
7224 2049 7224000000
7225 2049 7225000000
7226 2049 7226000000
7227 2049 7227000000
7228 2049 7228000000
7229 2047 7229000000
7230 2046 7230000000
7231 2045 7231000000
7232 2046 7232000000
7233 2046 7233000000
7234 2048 7234000000
7235 2049 7235000000
7236 2049 7236000000
7237 2048 7237000000
7238 2048 7238000000
7239 2048 7239000000
7240 2048 7240000000
7241 2048 7241000000
7242 2049 7242000000
7243 2049 7243000000
7244 2049 7244000000
7245 2050 7245000000
7246 2049 7246000000
7247 2049 7247000000
7248 2049 7248000000
7249 2049 7249000000
7250 2048 7250000000
7251 2049 7251000000
7252 2049 7252000000
7253 2049 7253000000
7254 2049 7254000000
7255 2049 7255000000
7256 2048 7256000000
7257 2048 7257000000
7258 2049 7258000000
7259 2048 7259000000
7260 2048 7260000000
7261 2049 7261000000
7262 2049 7262000000
7263 2050 7263000000
7264 2050 7264000000
7265 2050 7265000000
7266 2051 7266000000
7267 2050 7267000000
7268 2049 7268000000
7269 2047 7269000000
7270 2048 7270000000
7271 2049 7271000000
7272 2049 7272000000
7273 2050 7273000000
7274 2050 7274000000
7275 2050 7275000000
7276 2049 7276000000
7277 2049 7277000000
7278 2049 7278000000
7279 2050 7279000000
7280 2050 7280000000
7281 2050 7281000000
7282 2050 7282000000
7283 2050 7283000000
7284 2050 7284000000
7285 2050 7285000000
7286 2050 7286000000
7287 2050 7287000000
7288 2050 7288000000
7289 2050 7289000000
7290 2049 7290000000
7291 2049 7291000000
7292 2049 7292000000
7293 2048 7293000000
7294 2048 7294000000
7295 2048 7295000000
7296 2048 7296000000
7297 2048 7297000000
7298 2049 7298000000
7299 2050 7299000000
7300 2050 7300000000
7301 2051 7301000000
7302 2052 7302000000
7303 2051 7303000000
7304 2051 7304000000
7305 2051 7305000000
7306 2053 7306000000
7307 2053 7307000000
7308 2056 7308000000
7309 2059 7309000000
7310 2061 7310000000
7311 2061 7311000000
7312 2063 7312000000
7313 2063 7313000000
7314 2062 7314000000
7315 2063 7315000000
7316 2063 7316000000
7317 2063 7317000000
7318 2063 7318000000
7319 2063 7319000000
7320 2061 7320000000
7321 2062 7321000000
7322 2063 7322000000
7323 2064 7323000000
7324 2065 7324000000
7325 2065 7325000000
7326 2068 7326000000
7327 2068 7327000000
7328 2070 7328000000
7329 2068 7329000000
7330 2068 7330000000
7331 2068 7331000000
7332 2070 7332000000
7333 2070 7333000000
7334 2070 7334000000
7335 2070 7335000000
7336 2070 7336000000
7337 2071 7337000000
7338 2071 7338000000
7339 2071 7339000000
7340 2071 7340000000
7341 2071 7341000000
7342 2072 7342000000
7343 2071 7343000000
7344 2071 7344000000
7345 2071 7345000000
7346 2070 7346000000
7347 2070 7347000000
7348 2070 7348000000
7349 2070 7349000000
7350 2071 7350000000
7351 2071 7351000000
7352 2071 7352000000
7353 2069 7353000000
7354 2070 7354000000
7355 2070 7355000000
7356 2070 7356000000
7357 2068 7357000000
7358 2068 7358000000
7359 2067 7359000000
7360 2065 7360000000
7361 2064 7361000000
7362 2064 7362000000
7363 2065 7363000000
7364 2065 7364000000
7365 2066 7365000000
7366 2066 7366000000
7367 2065 7367000000
7368 2064 7368000000
7369 2063 7369000000
7370 2061 7370000000
7371 2061 7371000000
7372 2061 7372000000
7373 2064 7373000000
7374 2066 7374000000
7375 2067 7375000000
7376 2068 7376000000
7377 2069 7377000000
7378 2069 7378000000
7379 2070 7379000000
